Unnamed: 0,MOFname,void_fraction,void_fraction_imputed,void_volume [cm^3/g],void_volume_imputed,surface_area [m^2/g],surface_area_imputed
715,mof_unit_pretest_715,0.3859,0,0.6252999999999999,0,3257.81,0
716,mof_unit_pretest_716,0.36495,0,0.5138,0,2847.47,0
717,mof_unit_pretest_717,0.1069799999999998,0,0.0819,0,464.53009033203125,1
718,mof_unit_pretest_718,0.1842999999999999,0,0.1918,0,1280.95,0
719,mof_unit_pretest_719,0.3161999999999999,0,0.3648,0,2391.51,0
720,mof_unit_pretest_720,0.04358,0,0.0298,0,123.8546142578125,1
721,mof_unit_pretest_721,0.24229,0,0.2544,0,1580.36,0
722,mof_unit_pretest_722,0.2423299999999999,0,0.2459,0,1605.41,0
723,mof_unit_pretest_723,0.16928769648075104,1,0.15617148224932367,1,963.6867065429688,1
724,mof_unit_pretest_724,0.34519,0,0.4339,0,2364.56,0
725,mof_unit_pretest_725,0.3065399999999999,0,0.3512,0,2307.56,0
726,mof_unit_pretest_726,0.19112,0,0.1691999999999999,0,1003.09,0
727,mof_unit_pretest_727,0.1195,0,0.1055,0,636.7152709960938,1
728,mof_unit_pretest_728,0.1686199999999999,0,0.1557,0,976.013916015625,1
729,mof_unit_pretest_729,0.4318899999999998,0,0.7616,0,3716.67,0
730,mof_unit_pretest_730,0.32656,0,0.3064999999999999,0,1476.51,0
731,mof_unit_pretest_731,0.3253699999999999,0,0.4495,0,2745.79,0
732,mof_unit_pretest_732,0.3333599999999999,0,0.4193,0,2381.63,0
733,mof_unit_pretest_733,0.10783,0,0.0825,0,500.47,0
734,mof_unit_pretest_734,0.39294,0,0.5846,0,2722.62,0
735,mof_unit_pretest_735,0.3130899999999999,0,0.3839,0,2590.31,0
736,mof_unit_pretest_736,0.2345599999999999,0,0.2550999999999999,0,1516.34,0
737,mof_unit_pretest_737,0.10958,0,0.0835,0,516.95,0
738,mof_unit_pretest_738,0.1522399999999999,0,0.1585999999999999,0,1025.95,0
739,mof_unit_pretest_739,0.2229599999999999,0,0.1915999999999999,0,1288.43,0
740,mof_unit_pretest_740,0.34444,0,0.3982999999999999,0,2389.25,0
741,mof_unit_pretest_741,0.4784899999999999,0,0.8475,0,4421.84,0
742,mof_unit_pretest_742,0.46305,0,0.8015999999999999,0,3908.86,0
743,mof_unit_pretest_743,0.42585,0,0.6215,0,2882.31,0
744,mof_unit_pretest_744,0.19322,0,0.1333,0,852.82,0
745,mof_unit_pretest_745,0.25772,0,0.3019,0,1748.34,0
746,mof_unit_pretest_746,0.30003,0,0.3931999999999999,0,2652.15,0
747,mof_unit_pretest_747,0.0784799999999999,0,0.0497,0,123.2,0
748,mof_unit_pretest_748,0.2159,0,0.191,0,1079.25,0
749,mof_unit_pretest_749,0.34555,0,0.5612,0,2521.78,0
750,mof_unit_pretest_750,0.2798999999999999,0,0.3134,0,1892.59,0
751,mof_unit_pretest_751,0.2236799999999999,0,0.2607999999999999,0,1785.14,0
752,mof_unit_pretest_752,0.1993,0,0.1998,0,1454.46,0
753,mof_unit_pretest_753,0.2256499999999999,0,0.2097999999999999,0,1349.85,0
754,mof_unit_pretest_754,0.2711799999999999,0,0.2742,0,1546.62,0
755,mof_unit_pretest_755,0.10654,0,0.0734999999999999,0,476.53,0
756,mof_unit_pretest_756,0.32889,0,0.3594999999999999,0,1812.56,0
757,mof_unit_pretest_757,0.15997,0,0.1160999999999999,0,718.19,0
758,mof_unit_pretest_758,0.1733899999999999,0,0.1708,0,1073.18,0
759,mof_unit_pretest_759,0.05824,0,0.0480999999999999,0,257.7891845703125,1
760,mof_unit_pretest_760,0.42212,0,0.6378,0,3419.95,0
761,mof_unit_pretest_761,0.1463899999999999,0,0.1486,0,907.04,0
762,mof_unit_pretest_762,0.18154,0,0.1280999999999999,0,839.34,0
763,mof_unit_pretest_763,0.3231499999999999,0,0.3796999999999999,0,2497.49,0
764,mof_unit_pretest_764,0.1609799999999999,0,0.1265,0,812.0643310546875,1
765,mof_unit_pretest_765,0.08697,0,0.0551,0,303.0436096191406,1
766,mof_unit_pretest_766,0.4107799999999999,0,0.5137,0,2131.74,0
767,mof_unit_pretest_767,0.1769,0,0.1845999999999999,0,1237.04,0
768,mof_unit_pretest_768,0.06912,0,0.047,0,682.0144653320312,1
769,mof_unit_pretest_769,0.31172,0,0.3123,0,1776.69,0
770,mof_unit_pretest_770,0.1188,0,0.098,0,518.8829956054688,1
771,mof_unit_pretest_771,0.3133699999999999,0,0.3160999999999999,0,1977.33,0
772,mof_unit_pretest_772,0.23163,0,0.2490999999999999,0,1726.31,0
773,mof_unit_pretest_773,0.3441,0,0.4268,0,2661.68,0
774,mof_unit_pretest_774,0.2294199999999999,0,0.223,0,1412.57,0
775,mof_unit_pretest_775,0.0799399999999999,0,0.0667999999999999,0,368.34735107421875,1
776,mof_unit_pretest_776,0.13088,0,0.0912,0,506.176513671875,1
777,mof_unit_pretest_777,0.2394999999999999,0,0.2812,0,1823.35,0
778,mof_unit_pretest_778,0.2068099999999999,0,0.2321999999999999,0,1710.86,0
779,mof_unit_pretest_779,0.2525999999999999,0,0.2836,0,1624.19,0
780,mof_unit_pretest_780,0.3190699999999999,0,0.436,0,2819.39,0
781,mof_unit_pretest_781,0.2763599999999999,0,0.2994999999999999,0,2005.6,0
782,mof_unit_pretest_782,0.1723,0,0.1529,0,1037.18,0
783,mof_unit_pretest_783,0.4038499999999999,0,0.5917,0,3141.43,0
784,mof_unit_pretest_784,0.4147299999999999,0,0.5168,0,2434.84,0
785,mof_unit_pretest_785,0.09822,0,0.0990999999999999,0,606.956298828125,1
786,mof_unit_pretest_786,0.2173799999999999,0,0.219,0,1384.66,0
787,mof_unit_pretest_787,0.3085699999999999,0,0.3175,0,1977.6,0
788,mof_unit_pretest_788,0.25683,0,0.2534,0,1530.4,0
789,mof_unit_pretest_789,0.15836,0,0.2021,0,2547.808837890625,1
790,mof_unit_pretest_790,0.4574599999999999,0,0.7522999999999999,0,3772.68,0
791,mof_unit_pretest_791,0.11685,0,0.081,0,463.4682922363281,1
792,mof_unit_pretest_792,0.2992099999999999,0,0.3600999999999999,0,2260.69,0
793,mof_unit_pretest_793,0.2643599999999999,0,0.2666,0,1633.51,0
794,mof_unit_pretest_794,0.4346599999999999,0,0.6859,0,3413.14,0
795,mof_unit_pretest_795,0.11605,0,0.0764999999999999,0,456.1202392578125,1
796,mof_unit_pretest_796,0.33621,0,0.3902999999999999,0,2537.64,0
797,mof_unit_pretest_797,0.3518899999999999,0,0.454,0,2956.94,0
798,mof_unit_pretest_798,0.13716,0,0.1087999999999999,0,676.54,0
799,mof_unit_pretest_799,0.3351799999999999,0,0.4882,0,3348.72,0
800,mof_unit_pretest_800,0.1855799999999999,0,0.1665,0,1029.03,0
801,mof_unit_pretest_801,0.2442099999999999,0,0.2631999999999999,0,1402.46,0
802,mof_unit_pretest_802,0.25472,0,0.2821,0,1783.32,0
803,mof_unit_pretest_803,0.46638,0,0.8308999999999999,0,4462.08,0
804,mof_unit_pretest_804,0.3088199999999999,0,0.387,0,1911.44,0
805,mof_unit_pretest_805,0.0991999999999999,0,0.0776,0,352.89,0
806,mof_unit_pretest_806,0.24431,0,0.2587999999999999,0,2097.721923828125,1
807,mof_unit_pretest_807,0.14587,0,0.1416999999999999,0,897.0299999999999,0
808,mof_unit_pretest_808,0.2699699999999999,0,0.3025999999999999,0,1889.24,0
809,mof_unit_pretest_809,0.25972,0,0.2776,0,1712.7,0
810,mof_unit_pretest_810,0.113,0,0.0812999999999999,0,506.49664306640625,1
811,mof_unit_pretest_811,0.17574,0,0.1348,0,854.51,0
812,mof_unit_pretest_812,0.4229399999999999,0,0.6984,0,3124.56,0
813,mof_unit_pretest_813,0.2549299999999999,0,0.2934999999999999,0,1935.05,0
814,mof_unit_pretest_814,0.4479099999999999,0,0.6902,0,3165.16,0
815,mof_unit_pretest_815,0.11815,0,0.1037,0,851.0342407226562,1
816,mof_unit_pretest_816,0.22991,0,0.2399,0,1698.11,0
817,mof_unit_pretest_817,0.1696599999999998,0,0.188,0,1107.34,0
818,mof_unit_pretest_818,0.3940599999999999,0,0.6431,0,3015.52,0
819,mof_unit_pretest_819,0.2291999999999999,0,0.1996,0,1326.65,0
820,mof_unit_pretest_820,0.1010799999999999,0,0.0632,0,388.9158935546875,1
821,mof_unit_pretest_821,0.2358,0,0.2917,0,1871.55,0
822,mof_unit_pretest_822,0.2231499999999999,0,0.1948,0,1202.62,0
823,mof_unit_pretest_823,0.27604,0,0.2883,0,1633.35,0
824,mof_unit_pretest_824,0.1284899999999999,0,0.1242999999999999,0,698.115478515625,1
825,mof_unit_pretest_825,0.3880799999999999,0,0.6078,0,3093.04,0
826,mof_unit_pretest_826,0.4543599999999999,0,0.7731,0,2849.26,0
827,mof_unit_pretest_827,0.0542799999999998,0,0.0402,0,210.16592407226562,1
828,mof_unit_pretest_828,0.4107699999999999,0,0.6008,0,3632.52,0
829,mof_unit_pretest_829,0.3258699999999999,0,0.3684,0,2478.52,0
830,mof_unit_pretest_830,0.40449,0,0.5127,0,2098.88,0
831,mof_unit_pretest_831,0.1594799999999999,0,0.1564,0,2517.196533203125,1
832,mof_unit_pretest_832,0.35515,0,0.4062,0,2260.04,0
833,mof_unit_pretest_833,0.18373,0,0.1003,0,703.44,0
834,mof_unit_pretest_834,0.07413291931152344,1,0.045153071949587266,1,238.61526489257812,1
835,mof_unit_pretest_835,0.2329,0,0.1346,0,908.48,0
836,mof_unit_pretest_836,0.19195,0,0.1693,0,1065.53,0
837,mof_unit_pretest_837,0.23929,0,0.2746,0,1801.57,0
838,mof_unit_pretest_838,0.2495099999999999,0,0.2757999999999999,0,1842.98,0
839,mof_unit_pretest_839,0.16241,0,0.1608,0,1087.38,0
840,mof_unit_pretest_840,0.53986,0,1.0521,0,3769.89,0
841,mof_unit_pretest_841,0.1929599999999999,0,0.1741,0,941.8900000000002,0
842,mof_unit_pretest_842,0.25517,0,0.2786,0,1769.12,0
843,mof_unit_pretest_843,0.1637299999999999,0,0.1608999999999999,0,1050.53,0
844,mof_unit_pretest_844,0.2953699999999999,0,0.3391,0,2052.06,0
845,mof_unit_pretest_845,0.2592499999999999,0,0.2747999999999999,0,1657.71,0
846,mof_unit_pretest_846,0.0894799999999999,0,0.0641,0,212.62252807617188,1
847,mof_unit_pretest_847,0.224,0,0.2258,0,1423.18,0
848,mof_unit_pretest_848,0.28233,0,0.4026,0,2405.95,0
849,mof_unit_pretest_849,0.15123,0,0.1201,0,837.3099999999998,0
850,mof_unit_pretest_850,0.23041,0,0.2647999999999999,0,1436.68,0
851,mof_unit_pretest_851,0.4817299999999999,0,0.7344,0,2010.25,0
852,mof_unit_pretest_852,0.2090199999999999,0,0.2142999999999999,0,1410.29,0
853,mof_unit_pretest_853,0.3051599999999999,0,0.3589999999999999,0,2465.16,0
854,mof_unit_pretest_854,0.29425,0,0.3498,0,2003.8,0
855,mof_unit_pretest_855,0.47644492983818054,1,1.058554185578143,1,4911.38037109375,1
856,mof_unit_pretest_856,0.08966,0,0.0695,0,378.458984375,1
857,mof_unit_pretest_857,0.18478,0,0.1711,0,2438.820556640625,1
858,mof_unit_pretest_858,0.10939,0,0.0848,0,273.83,0
859,mof_unit_pretest_859,0.2565399999999999,0,0.2772,0,1704.4,0
860,mof_unit_pretest_860,0.1425899999999999,0,0.1217,0,1047.2061767578125,1
861,mof_unit_pretest_861,0.37972,0,0.5475999999999999,0,2602.41,0
862,mof_unit_pretest_862,0.3933499999999999,0,0.5898999999999999,0,3547.29,0
863,mof_unit_pretest_863,0.33454,0,0.3794,0,2349.58,0
864,mof_unit_pretest_864,0.3880299999999999,0,0.5841,0,3615.53,0
865,mof_unit_pretest_865,0.19869,0,0.1724,0,2999.8916015625,1
866,mof_unit_pretest_866,0.3103799999999999,0,0.3783,0,2200.97,0
867,mof_unit_pretest_867,0.2679,0,0.2873,0,1850.88,0
868,mof_unit_pretest_868,0.1835099999999999,0,0.1356999999999999,0,877.82,0
869,mof_unit_pretest_869,0.3779199999999999,0,0.517,0,2423.94,0
870,mof_unit_pretest_870,0.3099899999999999,0,0.3652,0,1883.16,0
871,mof_unit_pretest_871,0.17601,0,0.1343,0,830.01,0
872,mof_unit_pretest_872,0.3729099999999999,0,0.5907,0,3290.05,0
873,mof_unit_pretest_873,0.2064,0,0.2164,0,1321.53,0
874,mof_unit_pretest_874,0.18412,0,0.1741,0,994.06,0
875,mof_unit_pretest_875,0.24731,0,0.2819999999999999,0,1746.88,0
876,mof_unit_pretest_876,0.20272,0,0.2381,0,1517.83,0
877,mof_unit_pretest_877,0.3386099999999999,0,0.438,0,2429.65,0
878,mof_unit_pretest_878,0.2277,0,0.2162999999999999,0,1391.09,0
879,mof_unit_pretest_879,0.41398,0,0.6187,0,3321.84,0
880,mof_unit_pretest_880,0.22114,0,0.2203,0,1446.99,0
881,mof_unit_pretest_881,0.1321499999999999,0,0.1103,0,772.11,0
882,mof_unit_pretest_882,0.0746799999999999,0,0.0574,0,295.1963806152344,1
883,mof_unit_pretest_883,0.2140199999999999,0,0.2174,0,1520.02,0
884,mof_unit_pretest_884,0.24623,0,0.2341,0,1546.58,0
885,mof_unit_pretest_885,0.1371499999999999,0,0.0958999999999999,0,628.64,0
886,mof_unit_pretest_886,0.3710699999999999,0,0.5556999999999999,0,2641.22,0
887,mof_unit_pretest_887,0.29607,0,0.3449999999999999,0,2059.25,0
888,mof_unit_pretest_888,0.4110699999999999,0,0.7297,0,3553.98,0
889,mof_unit_pretest_889,0.2301199999999999,0,0.2555999999999999,0,1647.46,0
890,mof_unit_pretest_890,0.1033099999999999,0,0.0805,0,419.2223205566406,1
891,mof_unit_pretest_891,0.13491,0,0.1142,0,629.4103393554688,1
892,mof_unit_pretest_892,0.44583,0,0.8138999999999998,0,3164.06,0
893,mof_unit_pretest_893,0.03129813075065613,1,0.019511167759333488,1,168.8244171142578,1
894,mof_unit_pretest_894,0.14613290131092072,1,0.14700156424309616,1,973.8451538085938,1
895,mof_unit_pretest_895,0.34264,0,0.539,0,3341.91,0
896,mof_unit_pretest_896,0.46426,0,0.79,0,2873.97,0
897,mof_unit_pretest_897,0.12329,0,0.095,0,607.46,0
898,mof_unit_pretest_898,0.2778499999999999,0,0.3154,0,2076.98,0
899,mof_unit_pretest_899,0.3152599999999999,0,0.3743,0,2251.13,0
900,mof_unit_pretest_900,0.24631,0,0.2482,0,1320.69,0
901,mof_unit_pretest_901,0.26221,0,0.2839999999999999,0,1555.68,0
902,mof_unit_pretest_902,0.4445899999999999,0,0.7154,0,2823.64,0
903,mof_unit_pretest_903,0.2847899999999999,0,0.3477,0,2175.73,0
904,mof_unit_pretest_904,0.3763699999999999,0,0.5502,0,2644.49,0
905,mof_unit_pretest_905,0.3755699999999999,0,0.4872,0,2250.81,0
906,mof_unit_pretest_906,0.22414,0,0.1457,0,1130.18,0
907,mof_unit_pretest_907,0.1704,0,0.1419999999999999,0,988.6,0
908,mof_unit_pretest_908,0.23499,0,0.257,0,1702.78,0
909,mof_unit_pretest_909,0.14029,0,0.1315999999999999,0,2519.44091796875,1
910,mof_unit_pretest_910,0.27975,0,0.3085999999999999,0,2096.46,0
911,mof_unit_pretest_911,0.31505,0,0.3543999999999999,0,2244.84,0
912,mof_unit_pretest_912,0.15778,0,0.1336,0,835.7999999999998,0
913,mof_unit_pretest_913,0.0663099999999999,0,0.0425,0,214.05516052246094,1
914,mof_unit_pretest_914,0.1880199999999999,0,0.1207,0,784.89,0
915,mof_unit_pretest_915,0.2875099999999999,0,0.3902999999999999,0,2386.63,0
916,mof_unit_pretest_916,0.27714,0,0.2802,0,1777.76,0
917,mof_unit_pretest_917,0.37818,0,0.4991999999999999,0,2236.99,0
918,mof_unit_pretest_918,0.0495699999999998,0,0.0311999999999999,0,71.15,0
919,mof_unit_pretest_919,0.1757499999999999,0,0.1945,0,1157.07,0
920,mof_unit_pretest_920,0.3236199999999999,0,0.3562,0,2038.81,0
921,mof_unit_pretest_921,0.05101,0,0.0383,0,218.37086486816406,1
922,mof_unit_pretest_922,0.22658,0,0.22,0,1381.41,0
923,mof_unit_pretest_923,0.4711699999999999,0,0.9109,0,5318.2,0
924,mof_unit_pretest_924,0.35741,0,0.524,0,2764.21,0
925,mof_unit_pretest_925,0.33487,0,0.4103999999999999,0,2155.56,0
926,mof_unit_pretest_926,0.2951599999999999,0,0.3246,0,1602.34,0
927,mof_unit_pretest_927,0.2066099999999999,0,0.2399,0,1539.38,0
928,mof_unit_pretest_928,0.46182,0,0.8546,0,4074.01,0
929,mof_unit_pretest_929,0.4860899999999999,0,0.9644,0,3901.54,0
930,mof_unit_pretest_930,0.1371699999999999,0,0.1007,0,518.26,0
931,mof_unit_pretest_931,0.17563,0,0.1678,0,1049.39,0
932,mof_unit_pretest_932,0.39039,0,0.6343999999999999,0,3791.43,0
933,mof_unit_pretest_933,0.4077399999999999,0,0.6036,0,2624.92,0
934,mof_unit_pretest_934,0.32534,0,0.4713999999999999,0,2327.86,0
935,mof_unit_pretest_935,0.18281,0,0.1729999999999999,0,1056.81,0
936,mof_unit_pretest_936,0.12911,0,0.0972999999999999,0,440.3873291015625,1
937,mof_unit_pretest_937,0.3223699999999999,0,0.3612,0,2037.08,0
938,mof_unit_pretest_938,0.1243599999999999,0,0.1331,0,755.223876953125,1
939,mof_unit_pretest_939,0.2713599999999999,0,0.2827,0,1711.27,0
940,mof_unit_pretest_940,0.13874,0,0.1063,0,654.1503295898438,1
941,mof_unit_pretest_941,0.4052399999999999,0,0.6138,0,3491.03,0
942,mof_unit_pretest_942,0.3455599999999999,0,0.4628999999999999,0,3292.62,0
943,mof_unit_pretest_943,0.32826,0,0.4428,0,2980.55,0
944,mof_unit_pretest_944,0.2327699999999998,0,0.2761,0,1803.26,0
945,mof_unit_pretest_945,0.2394999999999999,0,0.1746,0,1138.82,0
946,mof_unit_pretest_946,0.0997099999999999,0,0.0914999999999999,0,1257.466552734375,1
947,mof_unit_pretest_947,0.2425799999999999,0,0.2772,0,1977.61,0
948,mof_unit_pretest_948,0.3246199999999999,0,0.4403,0,2686.82,0
949,mof_unit_pretest_949,0.1174,0,0.0694,0,429.76190185546875,1
950,mof_unit_pretest_950,0.0762199999999999,0,0.0531,0,442.8580627441406,1
951,mof_unit_pretest_951,0.4264299999999999,0,0.5846,0,2280.21,0
952,mof_unit_pretest_952,0.22373,0,0.2121,0,1382.5,0
953,mof_unit_pretest_953,0.14779,0,0.1177,0,653.3325805664062,1
954,mof_unit_pretest_954,0.0928599999999999,0,0.0709,0,348.045654296875,1
955,mof_unit_pretest_955,0.1347951740026474,1,0.11569385373134498,1,650.4487915039062,1
956,mof_unit_pretest_956,0.2084999999999999,0,0.1943,0,1008.38,0
957,mof_unit_pretest_957,0.08376,0,0.0528,0,275.4472961425781,1
958,mof_unit_pretest_958,0.41641,0,0.7266,0,3265.07,0
959,mof_unit_pretest_959,0.3208199999999999,0,0.4305999999999999,0,2593.48,0
960,mof_unit_pretest_960,0.16161,0,0.125,0,749.13,0
961,mof_unit_pretest_961,0.2725299999999999,0,0.3131999999999999,0,2059.39,0
962,mof_unit_pretest_962,0.2078199999999998,0,0.1555999999999999,0,1093.51,0
963,mof_unit_pretest_963,0.3645199999999999,0,0.4595,0,2306.84,0
964,mof_unit_pretest_964,0.3774099999999999,0,0.5060999999999999,0,2591.87,0
965,mof_unit_pretest_965,0.3563799999999999,0,0.465,0,2605.15,0
966,mof_unit_pretest_966,0.18784,0,0.1854,0,1368.41,0
967,mof_unit_pretest_967,0.3109899999999999,0,0.4186,0,2370.85,0
968,mof_unit_pretest_968,0.13642,0,0.1153,0,651.9146118164062,1
969,mof_unit_pretest_969,0.12188,0,0.0796999999999999,0,532.411865234375,1
970,mof_unit_pretest_970,0.44468,0,0.6136,0,3108.43,0
971,mof_unit_pretest_971,0.3491,0,0.5535999999999999,0,3012.16,0
972,mof_unit_pretest_972,0.25029,0,0.2129,0,1213.6,0
973,mof_unit_pretest_973,0.16264,0,0.123,0,913.6,0
974,mof_unit_pretest_974,0.2834999999999999,0,0.3105,0,1783.5,0
975,mof_unit_pretest_975,0.2335899999999999,0,0.2586,0,1452.64,0
976,mof_unit_pretest_976,0.2982699999999999,0,0.2572999999999999,0,1633.28,0
977,mof_unit_pretest_977,0.02593,0,0.0162999999999999,0,153.4076385498047,1
978,mof_unit_pretest_978,0.1211499999999999,0,0.0845999999999999,0,459.05,0
979,mof_unit_pretest_979,0.2000599999999999,0,0.2028,0,1274.23,0
980,mof_unit_pretest_980,0.1500199999999999,0,0.1226,0,759.83,0
981,mof_unit_pretest_981,0.4005,0,0.5746,0,2724.17,0
982,mof_unit_pretest_982,0.0942999999999999,0,0.0512,0,237.7283477783203,1
983,mof_unit_pretest_983,0.1912299999999999,0,0.1971999999999999,0,1312.04,0
984,mof_unit_pretest_984,0.0526099999999999,0,0.0413,0,146.26040649414062,1
985,mof_unit_pretest_985,0.2979499999999999,0,0.3542,0,2013.18,0
986,mof_unit_pretest_986,0.14451,0,0.1252999999999999,0,784.61,0
987,mof_unit_pretest_987,0.6116699999999999,0,1.8054,0,4989.67,0
988,mof_unit_pretest_988,0.10927,0,0.104,0,2298.7978515625,1
989,mof_unit_pretest_989,0.39476,0,0.5229,0,2372.2,0
990,mof_unit_pretest_990,0.2886799999999999,0,0.3044999999999999,0,1933.46,0
991,mof_unit_pretest_991,0.1935,0,0.1894,0,1284.65,0
992,mof_unit_pretest_992,0.2794499999999999,0,0.3327,0,2003.62,0
993,mof_unit_pretest_993,0.16667,0,0.1507,0,946.22,0
994,mof_unit_pretest_994,0.33084,0,0.3327999999999999,0,1721.07,0
995,mof_unit_pretest_995,0.48302,0,0.9175,0,3753.87,0
996,mof_unit_pretest_996,0.0704,0,0.0580999999999999,0,296.8783264160156,1
997,mof_unit_pretest_997,0.12403,0,0.0866999999999999,0,1704.9073486328125,1
998,mof_unit_pretest_998,0.273,0,0.3523999999999999,0,2028.52,0
999,mof_unit_pretest_999,0.04988,0,0.0325,0,583.8555908203125,1
1000,mof_unit_pretest_1000,0.24698,0,0.2518,0,1509.98,0
1001,mof_unit_pretest_1001,0.5033999999999998,0,0.8807,0,2700.01,0
1002,mof_unit_pretest_1002,0.1263,0,0.1092,0,577.5484619140625,1
1003,mof_unit_pretest_1003,0.3855399999999999,0,0.4716,0,1925.04,0
1004,mof_unit_pretest_1004,0.4628499999999999,0,0.7714999999999999,0,3541.39,0
1005,mof_unit_pretest_1005,0.2011,0,0.1300999999999999,0,868.01,0
1006,mof_unit_pretest_1006,0.3114299999999999,0,0.4708,0,3096.13,0
1007,mof_unit_pretest_1007,0.44128,0,0.6711,0,2631.32,0
1008,mof_unit_pretest_1008,0.3940699999999999,0,0.5334999999999999,0,2636.1,0
1009,mof_unit_pretest_1009,0.1779399999999999,0,0.1208999999999999,0,786.47,0
1010,mof_unit_pretest_1010,0.2905499999999999,0,0.318,0,2051.33,0
1011,mof_unit_pretest_1011,0.2408699999999998,0,0.2877,0,1978.49,0
1012,mof_unit_pretest_1012,0.32882,0,0.3013,0,1599.19,0
1013,mof_unit_pretest_1013,0.2184099999999999,0,0.2068,0,1195.72,0
1014,mof_unit_pretest_1014,0.31501,0,0.3756999999999999,0,2060.97,0
1015,mof_unit_pretest_1015,0.08479,0,0.0667999999999999,0,664.7093505859375,1
1016,mof_unit_pretest_1016,0.3297999999999999,0,0.4336999999999999,0,2450.64,0
1017,mof_unit_pretest_1017,0.24534,0,0.2871,0,1769.44,0
1018,mof_unit_pretest_1018,0.2544299999999999,0,0.273,0,1663.34,0
1019,mof_unit_pretest_1019,0.1769599999999999,0,0.1499,0,928.91,0
1020,mof_unit_pretest_1020,0.3104,0,0.3558999999999999,0,2055.5,0
1021,mof_unit_pretest_1021,0.2204,0,0.1895999999999999,0,805.44,0
1022,mof_unit_pretest_1022,0.33528,0,0.4345,0,2784.5,0
1023,mof_unit_pretest_1023,0.25144,0,0.3033,0,1912.55,0
1024,mof_unit_pretest_1024,0.2934199999999999,0,0.4112,0,2715.75,0
1025,mof_unit_pretest_1025,0.37114,0,0.5499,0,3192.52,0
1026,mof_unit_pretest_1026,0.1491,0,0.1414,0,1153.15625,1
1027,mof_unit_pretest_1027,0.4323699999999999,0,0.7708,0,3860.35,0
1028,mof_unit_pretest_1028,0.0984799999999999,0,0.0819,0,442.20977783203125,1
1029,mof_unit_pretest_1029,0.23963,0,0.2812,0,1715.67,0
1030,mof_unit_pretest_1030,0.2141599999999999,0,0.2167,0,1505.42,0
1031,mof_unit_pretest_1031,0.2610299999999999,0,0.2540999999999999,0,1720.09,0
1032,mof_unit_pretest_1032,0.20096,0,0.1854,0,1035.62,0
1033,mof_unit_pretest_1033,0.33659,0,0.3826999999999999,0,2232.69,0
1034,mof_unit_pretest_1034,0.35543,0,0.3761999999999999,0,2122.38,0
1035,mof_unit_pretest_1035,0.04492,0,0.0258,0,152.49,0
1036,mof_unit_pretest_1036,0.35143,0,0.4675,0,2977.03,0
1037,mof_unit_pretest_1037,0.5233399999999999,0,0.9711,0,3021.09,0
1038,mof_unit_pretest_1038,0.4442099999999999,0,0.7588,0,3630.08,0
1039,mof_unit_pretest_1039,0.36918,0,0.5076,0,3031.36,0
1040,mof_unit_pretest_1040,0.2075599999999999,0,0.2021,0,1386.41,0
1041,mof_unit_pretest_1041,0.22034,0,0.1952,0,1464.76,0
1042,mof_unit_pretest_1042,0.35748,0,0.4974,0,2765.32,0
1043,mof_unit_pretest_1043,0.3341299999999999,0,0.4845999999999999,0,3243.83,0
1044,mof_unit_pretest_1044,0.12817,0,0.1121999999999999,0,699.57,0
1045,mof_unit_pretest_1045,0.33139,0,0.436,0,2515.06,0
1046,mof_unit_pretest_1046,0.27448,0,0.2644,0,1435.19,0
1047,mof_unit_pretest_1047,0.31596,0,0.3715999999999999,0,2563.94,0
1048,mof_unit_pretest_1048,0.29569,0,0.3749,0,2159.56,0
1049,mof_unit_pretest_1049,0.2455699999999999,0,0.2530999999999999,0,1677.11,0
1050,mof_unit_pretest_1050,0.12841,0,0.0996999999999999,0,687.21,0
1051,mof_unit_pretest_1051,0.2411099999999999,0,0.2943,0,1762.01,0
1052,mof_unit_pretest_1052,0.2960599999999999,0,0.2964999999999999,0,1961.05,0
1053,mof_unit_pretest_1053,0.10752,0,0.0748999999999999,0,437.601806640625,1
1054,mof_unit_pretest_1054,0.1283999999999999,0,0.1046,0,668.88,0
1055,mof_unit_pretest_1055,0.2756299999999999,0,0.325,0,2525.03,0
1056,mof_unit_pretest_1056,0.2611,0,0.2768999999999999,0,1476.06,0
1057,mof_unit_pretest_1057,0.15212,0,0.1408,0,859.5208740234375,1
1058,mof_unit_pretest_1058,0.06113448739051819,1,0.03520167335893449,1,205.9051513671875,1
1059,mof_unit_pretest_1059,0.10795,0,0.0830999999999999,0,401.9014587402344,1
1060,mof_unit_pretest_1060,0.2425699999999999,0,0.2574,0,1536.86,0
1061,mof_unit_pretest_1061,0.18373,0,0.1663,0,1112.77,0
1062,mof_unit_pretest_1062,0.3241699999999999,0,0.4143999999999999,0,2770.0,0
1063,mof_unit_pretest_1063,0.06496555358171463,1,0.05069600804040348,1,256.4654235839844,1
1064,mof_unit_pretest_1064,0.3658099999999999,0,0.5196,0,2793.6,0
1065,mof_unit_pretest_1065,0.2338599999999999,0,0.2311999999999999,0,1560.97,0
1066,mof_unit_pretest_1066,0.1109599999999999,0,0.1123,0,627.6,0
1067,mof_unit_pretest_1067,0.2106699999999999,0,0.2192999999999999,0,1126.74,0
1068,mof_unit_pretest_1068,0.34988,0,0.4549,0,2644.14,0
1069,mof_unit_pretest_1069,0.050819266587495804,1,0.01450375761808445,1,193.62820434570312,1
