functional_groups,topology,CO2_mean,CO2_median,CO2_std,CO2_min,CO2_max
Cl-SO3H,pcu,132.4704466826986,122.91335644188332,76.57118259055436,-4.155141790581916,360.8977777581646
Cl-SO3H,etb,66.4682701580373,74.44704701543779,35.44158075638935,0.0,118.82903249040828
Cl-SO3H,sra,145.68872841323883,142.7885728252635,70.66498170738257,3.475851795419046,316.88127176054286
Cl-SO3H,acs,159.60055541595676,156.94207097721227,40.246332813185035,81.20082382518224,220.51205916609445
Cl-SO3H,fof,217.2849777285637,217.2849777285637,0.0,217.2849777285637,217.2849777285637
Cl-SO3H,bcu,145.9997361670909,142.5711670115018,50.16299098839551,83.83247415395176,253.63136699830008
Cl-SO3H,nbo,-0.5207614835335268,-0.9472092326232184,4.919779305631325,-7.372648788326624,5.949854020815383
Me-I,pcu,87.26851796288867,79.55055357447918,59.09667800077712,-0.8943847372521083,303.72912794897275
Me-I,etb,31.303685905887846,1.113523854768198,44.00006267370305,-1.2667974296184183,97.32418042482936
Me-I,sra,133.9992921272189,106.00374024394684,76.08193362290669,76.31142154894192,325.42678942265616
Me-I,acs,129.07536384084116,117.27087495350858,37.45422627580732,79.18804547499495,211.13818738594293
Me-I,fof,207.58730829944207,207.58730829944207,61.94208581043776,145.6452224890043,269.52939410987983
Me-I,bcu,122.16126768903715,116.04542919917286,55.2147548920563,55.65308202168504,200.90113033611786
Me-I,nbo,-4.002776136745876,-4.82617795834305,3.1122616613301375,-7.3355065650188145,0.1533561131242375
OEt-OMe,pcu,113.47781553868174,95.13757646956144,87.71597159023054,-2.8724970123521474,566.5432080848001
OEt-OMe,etb,103.52346510972522,150.54584997051106,73.30435315772509,0.0,160.0245453586646
OEt-OMe,sra,200.67934082291382,190.70600272949355,65.66387080690319,121.399934649501,294.36317984312694
OEt-OMe,acs,126.66626171042064,115.50158451167246,51.11810022671692,57.469254203163025,251.83071201233741
OEt-OMe,fof,202.889642433744,202.889642433744,0.0,202.889642433744,202.889642433744
OEt-OMe,bcu,211.14224826902455,159.712715759427,96.44512395326925,118.38415119345473,357.7730437804153
OEt-OMe,nbo,-0.15437015477646793,-1.3511515456641765,5.229440293156519,-7.52732551383516,7.63099358600096
H-OPr,pcu,118.93433910016199,104.74717756030657,66.88758025999137,-2.8685351751993147,331.82069935768504
H-OPr,etb,146.80967245884122,146.80967245884122,0.0,146.80967245884122,146.80967245884122
H-OPr,sra,180.37361112703104,158.41158240781732,108.8573502332585,0.0,394.69918188684983
H-OPr,acs,116.85675002392571,131.74429145554865,55.127950489731916,0.0,202.00598767211426
H-OPr,fof,395.92140864849887,395.92140864849887,0.0,395.92140864849887,395.92140864849887
H-OPr,bcu,165.81640933182874,158.0642613507523,81.17880327732611,66.00387681310603,329.57103616106787
H-OPr,nbo,13.928333740429432,3.0867663717012133,38.43204978346777,-10.435974290206907,107.2381826701505
HCO-Me,pcu,128.25077485109236,108.2737903942463,82.21187939197401,-10.112589332606897,363.33579329608926
HCO-Me,etb,80.5547362263808,86.90999623896305,43.23048823016197,-0.0054475260851457,145.0047254826296
HCO-Me,sra,181.1936729946779,178.55744179170048,93.81058633152965,0.0,354.80199606888647
HCO-Me,acs,176.14372001909476,133.6941756409348,108.82990215043623,65.71152624653654,442.13921041416336
HCO-Me,fof,157.1754892161334,157.1754892161334,0.0,157.1754892161334,157.1754892161334
HCO-Me,bcu,188.7543027020791,188.7543027020791,0.0,188.7543027020791,188.7543027020791
HCO-Me,nbo,31.02352899366651,2.8135646847037528,37.12758899752371,-0.4272181063138531,77.83276701562987
NH2-HCO,pcu,127.77897056462149,106.79610767451354,82.64442853660529,-11.554532979690167,360.2604172062025
NH2-HCO,etb,66.15131493198324,72.54511756725579,44.68724489166813,-0.0018158420283819,163.6109984412669
NH2-HCO,sra,191.0048989400547,178.7069186059459,106.89775435587742,0.0,439.76540965342406
NH2-HCO,acs,149.10777927320854,110.07007085168608,79.83824213669466,55.63030145805624,289.73245251765684
NH2-HCO,fof,352.327608664878,328.81977279096185,34.11499550034902,327.59473972799634,400.56831347567606
NH2-HCO,bcu,161.5047317393759,105.33897698501109,122.75948649661994,47.32414479059328,331.8510734425234
NH2-HCO,nbo,22.604316901006168,-1.0061415602716133,34.19645402663138,-2.1418682107504807,70.96096047404059
NH2-HCO,pts,75.44526490140375,75.44526490140375,0.0,75.44526490140375,75.44526490140375
Et-OEt,pcu,124.54385995507741,98.06075198216024,87.83613687924341,-3.9172664848638847,398.7485096101415
Et-OEt,etb,11.167098321452672,11.167098321452672,1.1382027986993961,10.028895522753276,12.305301120152068
Et-OEt,sra,162.0159688063198,181.3167788303748,99.22366286408976,0.0,318.94456353442894
Et-OEt,acs,152.2794838779716,152.2794838779716,0.0,152.2794838779716,152.2794838779716
Et-OEt,bcu,178.32113471318877,178.32113471318877,115.49580683249125,62.82532788069753,293.81694154568004
Et-OEt,nbo,-7.142697156914263,-7.142697156914263,0.0,-7.142697156914263,-7.142697156914263
H-CN,pcu,88.59731683074438,75.00962789114013,59.525503466007834,-8.866921701136903,277.52487671394147
H-CN,etb,36.187860758107085,16.434360816144487,29.443595879803183,14.319730235819746,77.80949122235701
H-CN,sra,178.97656124256773,161.2423150535167,118.88827170510415,48.40935801737352,591.5438862081104
H-CN,acs,158.84611890776074,154.35944838320913,73.4573018839464,58.403752541587565,321.84545371304296
H-CN,bcu,144.26846757073994,126.76145585312065,81.33643560199137,57.88887878826727,347.04059200993805
H-CN,nbo,-2.260393172239406,-3.0913885150461855,7.112428004839508,-13.769530101220028,6.4743022139216855
H-CN,pts,92.00095698035378,92.00095698035378,0.0,92.00095698035378,92.00095698035378
F-H,pcu,90.22175867679303,71.77000063595878,84.52601022688971,-8.992379877643291,396.4744150844151
F-H,etb,21.65188024436185,14.011037090994822,18.04071919676551,9.6348578025944,61.68151247936494
F-H,sra,158.7420337066832,111.20051505262786,117.86892974458537,1.8893010922573608,462.0789717278249
F-H,acs,144.3746198333171,139.66499438335057,67.03357645987732,59.49870528470186,320.18263764468935
F-H,fof,236.80800329671183,236.80800329671183,22.037306471264927,214.7706968254469,258.84530976797674
F-H,bcu,117.27528857910865,84.57795984487656,77.75869294732027,5.340391405471199,297.4053755468587
F-H,nbo,-4.780465510916434,-4.628333715523437,6.098328635206482,-14.96831599304816,6.5335646946661505
I-Et,pcu,109.31396055314843,99.7362789447127,69.92795340544167,-1.5652558284651903,406.03498844039393
I-Et,etb,63.78479404701231,80.40465963401083,37.65143001623338,0.0,94.3298569200276
I-Et,sra,113.83071270777465,126.25087409004928,68.86895901023126,0.0,204.5085481403205
I-Et,acs,113.61275113630121,116.70383701100931,60.8299061405996,5.333128037357672,214.07440394583645
I-Et,bcu,116.82426035280062,116.82426035280062,0.5114896840855678,116.31277066871506,117.3357500368862
I-Et,nbo,2.895838836244257,3.127375202517753,2.6321805262496953,-1.1106350151775903,6.857609958458303
Cl-H,pcu,85.1239387363194,85.42934214136562,61.9657892754595,-11.45779812254182,305.23627683252977
Cl-H,etb,22.640743792605832,14.941656130540549,27.952545306421705,0.0,84.8006481081754
Cl-H,sra,200.69431693418832,206.57274783522064,94.51376339859007,61.947450798248866,413.7227683589188
Cl-H,acs,168.86970643341593,153.1593418789967,76.3516583277948,67.54321562352979,373.9011875999554
Cl-H,fof,231.86788125108782,255.06967896132664,73.04924589690471,116.04320066577436,301.2889664159236
Cl-H,bcu,143.46939567408674,111.45308217112095,98.58972061642034,-0.8577377435884006,377.9582739210048
Cl-H,nbo,1.383176395982912,0.1954506328731074,1.7962583875540497,0.0323550034148049,3.9217235516608233
Cl-Et,pcu,97.3915141777342,93.71214047728171,50.99171797936203,-7.093999575244019,220.20815324116245
Cl-Et,etb,86.5571909721355,100.2826823187076,38.08784456409119,0.0,125.80929432405641
Cl-Et,sra,191.0062533880047,189.6849217416248,112.4636820053224,20.360541434602254,408.3280667691442
Cl-Et,acs,189.3967476117206,186.58816823876748,32.79084781457121,141.2574878422415,239.42157774347146
Cl-Et,fof,90.84550368238475,90.84550368238475,0.030456623112385728,90.81504705927236,90.87596030549713
Cl-Et,bcu,115.11198735065571,93.44578946702765,64.51809743553665,66.21451448839831,299.5936302676069
Cl-Et,nbo,-1.291421348033616,0.17225737787422934,5.7069755561295645,-11.46902332780818,6.020341706826191
Et-SO3H,pcu,118.1892219928524,93.62332929443899,85.20421728560903,0.0,495.470160634644
Et-SO3H,etb,69.59470442423125,89.39448082515959,41.95573681474963,0.0,112.09473471333193
Et-SO3H,sra,185.82560629604046,181.34830845104943,85.07920729001594,99.35726319042496,385.77448339390065
Et-SO3H,acs,124.84684302349797,79.52282071440936,73.06672003719301,67.08859481024217,227.9291135458424
Et-SO3H,bcu,107.00823103873812,107.00823103873812,0.0,107.00823103873812,107.00823103873812
Et-SO3H,nbo,34.32799831691592,34.32799831691592,33.40538548994987,0.9226128269660454,67.73338380686579
OPr-CN,pcu,114.2941486087273,85.67654427204762,72.54756786215732,0.0,431.5913142243888
OPr-CN,etb,41.70658986097179,41.70658986097179,41.70658986097179,0.0,83.41317972194358
OPr-CN,sra,120.41285943052742,115.47979440733187,74.255967425811,0.0,273.6322066347348
OPr-CN,acs,47.7103413747205,47.7103413747205,8.798662548524543,38.91167882619596,56.50900392324505
OPr-CN,fof,399.2341648144595,399.2341648144595,0.0,399.2341648144595,399.2341648144595
OPr-CN,bcu,147.83823141433598,146.23173946417168,80.10535378468315,52.08891427306742,276.17504578066155
OPr-CN,nbo,37.15421887030232,-3.538745960220275,59.055537518566666,-5.660970061754624,120.66237263288185
Et-OPr,pcu,125.75325937444073,104.95096455885542,75.64876829434685,0.0,391.73902922749113
Et-OPr,etb,47.487966756862946,14.380973635140627,51.490132690777465,0.0,136.03727216373957
Et-OPr,sra,136.62568751920932,95.18016621895444,75.3148429977669,70.57847811224417,243.64819767935242
Et-OPr,acs,112.90227267866298,114.16685808253774,54.01520287080306,0.0,195.433960141756
Et-OPr,bcu,136.84895355042627,141.05840552531163,66.87469593233828,54.368456324878856,210.91054682620296
Et-OPr,nbo,25.39521107311316,25.39521107311316,35.296007194591496,-9.900796121478333,60.691218267704656
Et-OPr,the,55.146792248862546,55.146792248862546,0.0,55.146792248862546,55.146792248862546
OPr-NHMe,pcu,109.60139789724703,97.85151745752628,62.76049727263442,0.0,288.90541901200294
OPr-NHMe,etb,68.29076477130502,68.29076477130502,65.69675189548744,2.5940128758175764,133.98751666679246
OPr-NHMe,sra,112.56169499858515,100.7671819871895,58.96660411871729,0.0,228.83554887110103
OPr-NHMe,acs,146.4832500927574,150.60725844637992,28.56110262518614,96.75796786507028,185.41282321676042
OPr-NHMe,bcu,196.7047194085272,222.10108601747658,72.08756886733384,98.50101113576885,269.51206107233617
OPr-NHMe,nbo,43.58704285025449,53.88313127365678,42.22362672961078,-6.042131811166773,99.82459489791124
OH-H,pcu,113.03934898467776,85.20591103360064,89.09222429796802,-11.779697391209526,539.5987536083812
OH-H,etb,71.03268623416172,73.05660725134138,35.67191151542261,-0.0914524076112343,147.34848231162653
OH-H,sra,193.9325999424834,174.66188287290313,115.55588156427471,2.853843362424208,456.75442767096536
OH-H,acs,177.40467204582,168.48471844544397,75.37856035020418,35.7686213516149,308.0396067712553
OH-H,fof,210.48547471501357,210.48547471501357,61.8640871414913,148.62138757352227,272.34956185650486
OH-H,bcu,147.99069733689007,146.78738712485656,85.27241267558657,-4.7953086438605546,318.66096202490525
OH-H,nbo,11.789030565271487,-1.5165582467949648,28.07866532816468,-14.307184418169108,67.43228418325046
OH-H,pts,78.81332171095613,78.81332171095613,0.7938531194989622,78.01946859145717,79.6071748304551
CN-I,pcu,77.43376294996206,76.61433701458563,55.393266408935624,-3.4190654628951034,203.94745295355045
CN-I,etb,48.44589496000521,63.88016702263937,34.99994637566131,0.0,81.45751785737627
CN-I,sra,145.6670786239641,129.38625550514672,94.18271689161514,0.0,295.1992925589228
CN-I,acs,122.16471071418187,116.9286712694326,38.48252951725453,77.34942288298424,191.67054499966042
CN-I,fof,183.8394786374414,183.8394786374414,0.0,183.8394786374414,183.8394786374414
CN-I,bcu,98.22128892512404,96.34486380361338,62.454148350447355,-2.5375566963897027,208.67161360520808
CN-I,nbo,1.193751057113074,0.2708080770509653,8.152667694928764,-9.390214358406963,14.075912174372466
NO2-Br,pcu,90.6884027771986,83.14096849423433,64.05201388967994,-4.134011992433472,273.6990626366888
NO2-Br,etb,45.27471944674226,57.073070487879704,42.95945073855781,-3.792633691097672,102.00145933684513
NO2-Br,sra,118.37709417102623,114.50014763301982,51.45097006596841,0.0,240.75192964408333
NO2-Br,acs,106.10972724857315,102.06550903748257,54.894972179851464,0.0,193.75793794955945
NO2-Br,fof,152.08642685504506,152.08642685504506,76.33709095216136,75.7493359028837,228.42351780720642
NO2-Br,bcu,141.94649195734638,119.23099388487283,84.69773398095023,49.082210027163036,356.60991442296273
NO2-Br,nbo,21.148554971214494,4.8329460968124724,34.97664017301468,-4.633038397142427,95.21879413119456
NO2-Br,pts,2.8691954813914538,2.8691954813914538,0.0,2.8691954813914538,2.8691954813914538
Me-OMe,pcu,123.6669404073088,94.33340606581035,92.60248614969612,-6.137546055930858,501.91491414646737
Me-OMe,etb,77.86222400853477,81.41888994513614,30.734222746623754,0.0,111.01827054359755
Me-OMe,sra,194.30210844603621,150.34132012749598,110.271771986825,-4.142265819835208,435.1089303864607
Me-OMe,acs,119.44094767160898,131.17477736482888,60.6514675143154,35.37705977967655,211.2585281894601
Me-OMe,fof,283.1099941018741,283.1099941018741,85.56982228374319,197.54017181813091,368.6798163856173
Me-OMe,bcu,94.05933772693567,94.87370160752795,31.985340774216628,50.12301766252193,136.36693003016487
Me-OMe,nbo,-6.273266491173405,-7.658396292974725,5.892590849849653,-13.526207269416853,5.1853845268665975
COOH-H,pcu,110.74420410945228,96.94565990018575,67.03290668575181,-10.458094547643547,387.7197454359417
COOH-H,etb,59.58702949172783,73.78863920360132,37.11557946709742,0.0,107.39665615626382
COOH-H,sra,184.36518354233272,150.12705076814697,133.36097812939636,0.0,624.3734846985151
COOH-H,acs,136.28830053298137,112.44023992836858,58.232187335613936,62.448458121534244,247.7122172154192
COOH-H,fof,98.62878038394773,98.62878038394773,0.0,98.62878038394773,98.62878038394773
COOH-H,bcu,168.75907566827766,168.75907566827766,37.026669724187514,131.73240594409015,205.78574539246517
COOH-H,nbo,16.24134964781457,4.115523419053583,25.288591984556593,-2.532274246852591,67.92487260258606
COOH-H,pts,83.4498267156073,83.4498267156073,0.0,83.4498267156073,83.4498267156073
OH-OMe,pcu,126.68825984671204,103.05728893807516,72.78188025208537,-4.015817184040613,423.1110017987494
OH-OMe,etb,64.97904622936048,75.63865207742643,48.39029845370352,-0.026412247685555,150.82317857120938
OH-OMe,sra,159.66595407545645,120.51421643102071,106.64070234159684,0.0,463.81409132421805
OH-OMe,acs,123.07052582326719,102.90929781276205,65.06157537122128,-0.002311071672486,248.26918548848838
OH-OMe,fof,143.9586353977336,144.42596710521985,2.729447160134225,140.40668331367053,147.04325577431032
OH-OMe,bcu,217.4670241457364,229.46605874631962,103.32082697292813,40.809728975499155,403.8343529785431
OH-OMe,nbo,24.619808432406078,2.861271807085787,36.59715706368979,-8.190272930742593,81.17276081201638
I-Ph,pcu,89.55525194648217,90.342597978797,59.96376551113043,5.439437334292031,358.537183121268
I-Ph,etb,97.62808634976128,97.62808634976128,0.0,97.62808634976128,97.62808634976128
I-Ph,sra,0.0,0.0,0.0,0.0,0.0
I-Ph,acs,115.13643518741966,115.13643518741966,0.0,115.13643518741966,115.13643518741966
I-Ph,bcu,163.01642022800385,172.68575151637953,77.62050733937647,63.400124420954405,268.01597231749747
I-Ph,nbo,-5.033926794044751,-5.033926794044751,6.020424245100216,-11.054351039144967,0.9864974510554649
I-Ph,pts,116.43377177842451,116.43377177842451,0.0,116.43377177842451,116.43377177842451
OMe-OPr,pcu,115.17674631608546,99.64284561852502,56.299062385187355,-0.1464228981067793,269.8262017432462
OMe-OPr,etb,42.86410661579124,42.86410661579124,42.86410661579124,0.0,85.72821323158249
OMe-OPr,sra,88.55735406771149,69.90480071971447,76.95099365992836,0.0,263.458538979355
OMe-OPr,acs,114.41579351697409,97.45112429026806,44.898762008307685,67.92388214329786,189.36723192493199
OMe-OPr,bcu,194.03044631505514,201.61937839661687,46.97499307650891,113.42277554227124,246.03768071215492
OMe-OPr,nbo,11.480602268534616,0.959094744081718,28.874604770068295,-6.0497253323763855,81.88506611678618
OPr-Cl,pcu,111.85648040533525,103.1924866309156,67.29750520667831,-3.214370543332051,318.31941864702145
OPr-Cl,etb,43.88997482355299,43.88997482355299,43.88997482355299,0.0,87.77994964710598
OPr-Cl,sra,134.2080383003983,108.28055853271573,83.6482963756313,-11.908292022128567,366.42404535672284
OPr-Cl,acs,118.21093637160189,113.13801849691134,65.57363894522454,0.0,221.82573833535469
OPr-Cl,bcu,160.03874194179556,126.71861848890563,94.79957027801079,52.186969742600034,304.81004918550406
OPr-Cl,nbo,13.91485248900659,-0.6396716236345366,35.99821720795388,-21.056339084568602,63.4405681752229
CN-H,pcu,99.68089763871689,78.37116417704513,70.20927113535902,-8.053589548969839,361.0407340487626
CN-H,etb,49.5774396712672,62.99122981147241,28.79046244422765,9.578071470070473,76.16301773225872
CN-H,sra,226.26738079233513,240.1758950297162,83.1044571433926,70.82279140333556,367.3242077731562
CN-H,acs,143.89228494270787,140.63886347848137,74.97750007776314,2.2782214394271425,269.7122989251023
CN-H,fof,222.8917201442889,222.8917201442889,97.08490196845304,125.80681817583587,319.97662211274195
CN-H,bcu,88.7194277947296,97.52994834195465,51.63988089310363,-1.724884850414781,146.66902723991566
CN-H,nbo,-1.2447597104558001,-1.2447597104558001,5.245885081721322,-6.490644792177122,4.0011253712655215
NHMe-F,pcu,97.47869207378986,87.26821234819838,68.81596333160557,-1.1694022662779504,371.17230718439345
NHMe-F,etb,64.12282954825041,64.12282954825041,64.12282954825041,0.0,128.24565909650082
NHMe-F,sra,201.20210890359792,207.4766244739848,86.64165515344658,81.45157510164701,335.4403328264423
NHMe-F,acs,146.67013775487513,129.45187343299048,55.17877606463609,85.35547038612006,250.98849146426429
NHMe-F,fof,68.02507406724311,68.02507406724311,0.0,68.02507406724311,68.02507406724311
NHMe-F,bcu,61.58263162709214,61.58263162709214,6.408106518159766,55.17452510893238,67.99073814525191
NHMe-F,nbo,15.855470377496355,-0.0729638342313458,33.960935303973514,-5.312658545401349,83.59773530264641
NHMe-F,pts,77.1791464236864,77.1791464236864,5.0897226672804905,72.08942375640592,82.2688690909669
COOH-Pr,pcu,117.403745337639,104.13639433257812,68.77067905744268,-6.105686282160156,256.3582664952856
COOH-Pr,sra,130.4775352950672,105.41293127853059,109.23910732857463,-3.9314630679948723,304.7425328773578
COOH-Pr,acs,118.27143142390503,116.08265396075467,40.86833064812209,70.6646480703183,198.80630894155723
COOH-Pr,bcu,205.32906112232712,205.32906112232712,140.50317055599686,64.82589056633027,345.832231678324
COOH-Pr,nbo,-0.4674417585183132,-0.6267956528878286,2.0659509762162465,-2.9142613790049317,2.1387317563378208
Br-Et,pcu,79.65603137472715,83.05058908418533,55.44512003386551,-5.866985593701953,219.5093842133316
Br-Et,etb,86.33891392103692,87.44104749399071,18.095142149783264,60.67058369920034,109.80297699696592
Br-Et,sra,168.21932390813004,152.15204478288888,82.35180522176066,0.0,326.6475304953729
Br-Et,acs,140.37021515293387,125.81482438841556,57.37935888792151,66.55391187115772,247.0964816912497
Br-Et,bcu,108.48603756588194,106.19811787925774,41.46005470705025,63.08829482171682,158.45961968329544
Br-Et,nbo,1.054123810233705,0.9204668318415942,2.3454692895281815,-1.7493161795239187,3.9912207783834397
CN-Ph,pcu,95.51027297774722,79.34866495623272,66.31626267687008,-6.190205474753933,307.89285372005247
CN-Ph,etb,0.0,0.0,0.0,0.0,0.0
CN-Ph,sra,245.5889476290807,269.4291926452228,92.43280207080365,122.36084523561114,344.97680500640814
CN-Ph,acs,126.89840335737026,111.99288248319448,41.55014469978898,81.3307390684856,188.5961593690618
CN-Ph,fof,136.48661052749006,136.48661052749006,0.0,136.48661052749006,136.48661052749006
CN-Ph,nbo,-1.334808967408739,-1.228086979104293,1.9939355126044345,-4.20251875986788,1.3194568484415101
CN-Ph,pts,64.89208626209219,64.89208626209219,0.0,64.89208626209219,64.89208626209219
F-Pr,pcu,107.49135055903155,97.06088333071399,61.119376252022064,-3.4317763570937747,245.1332263054728
F-Pr,etb,78.63375969583136,91.31712738011993,34.833825006568475,20.502672342460148,111.39811168062542
F-Pr,sra,136.95866942703373,124.58079465358203,52.13942032367449,75.87000685949708,244.99175570380703
F-Pr,acs,141.80344550955672,118.93005933780555,59.26501739169477,75.12996869465745,263.00672446738395
F-Pr,fof,214.2689741704534,186.8595540837366,110.1396958138079,95.18561374503956,360.761754682584
F-Pr,bcu,139.3143953776888,95.72409344472885,77.88101713818637,64.15815592952985,301.2782364403013
F-Pr,nbo,1.5581162677627054,1.850590641743219,2.093992730376508,-1.6619906856135522,4.193274473177936
OEt-Me,pcu,116.66478047896027,85.42925960309162,93.40245282691056,-2.2045972990036744,503.419586881804
OEt-Me,etb,62.29427662566983,62.29427662566983,0.0,62.29427662566983,62.29427662566983
OEt-Me,sra,149.60130554502038,159.46658662630725,87.07295602598036,0.0,277.6478587422273
OEt-Me,acs,134.41494701438234,137.8909167216214,21.813681377012532,85.77476481812828,152.84107429438575
OEt-Me,fof,416.00709763062315,416.00709763062315,0.0,416.00709763062315,416.00709763062315
OEt-Me,bcu,170.60917108037677,170.60917108037677,72.36683489537829,98.24233618499849,242.97600597575507
OEt-Me,nbo,19.967879352343676,2.9183057544317736,31.3330336876417,-10.796831624210787,66.5276647000202
CN-Br,pcu,69.78155254760627,67.00919299063746,57.36016678365911,-6.6243567960852445,238.2267536887962
CN-Br,etb,51.618941340812576,51.618941340812576,0.0,51.618941340812576,51.618941340812576
CN-Br,sra,166.22717873924915,164.91823962515386,82.29440966480026,76.29953603748342,326.5270246153076
CN-Br,acs,145.29744747143218,149.43471972568935,34.94893999181142,98.40642227374501,183.91392816060505
CN-Br,nbo,-5.208165090495382,-3.1556032922316835,5.793680141734137,-14.752560944766765,0.2311071672486068
Br-H,pcu,83.62094159000432,72.37616172034225,73.47154037224074,-12.072213034327033,328.45082670610424
Br-H,etb,41.97759052732878,41.30025393798432,32.00364612083091,0.0,86.87830154174036
Br-H,sra,167.51723350637735,154.121242924395,62.48769594303612,80.3066041644782,321.58809937465685
Br-H,acs,152.7165056970549,153.89805943145203,60.32686277348481,6.4833814240635945,265.90612895706573
Br-H,bcu,88.06008454912092,95.58361330235128,35.21184542624515,7.212689613280983,148.0454354974291
Br-H,nbo,-1.1404313320978572,-1.1404313320978572,0.6052531633692977,-1.7456844954671549,-0.5351781687285595
Br-H,pts,2.743242075240963,2.743242075240963,0.0,2.743242075240963,2.743242075240963
Br-H,the,168.76683426603532,168.76683426603532,0.0,168.76683426603532,168.76683426603532
Ph-H,pcu,126.93494850719756,98.13454119913179,81.46307903264331,-0.0018158420283819,372.9140298427079
Ph-H,etb,86.18266896832205,86.18266896832205,4.50890083302032,81.67376813530173,90.69156980134237
Ph-H,sra,173.36451326658866,160.4874199993539,136.11860288241127,0.0,394.67029349094366
Ph-H,acs,85.31904349452043,95.83287888988372,65.79184112613272,0.0,160.12425159367757
Ph-H,fof,264.88595589021116,264.88595589021116,0.0,264.88595589021116,264.88595589021116
Ph-H,bcu,146.65395024852845,162.61806300483806,82.9398737046725,38.036938198159966,239.3068495425873
Ph-H,nbo,-2.3979844750263473,-2.3979844750263473,4.718135357654325,-7.116119832680672,2.3201508826279773
Ph-H,the,32.279233279257014,32.279233279257014,0.0,32.279233279257014,32.279233279257014
SO3H-CN,pcu,126.5734442467391,115.32520022009737,71.04153319027456,0.0,347.98549017088885
SO3H-CN,etb,78.17271465354939,75.58772596235771,7.891355610214616,66.85038935142806,93.10152232610123
SO3H-CN,sra,178.23678059714305,189.01826010238662,57.80529374293589,91.88375263124912,303.7284676427807
SO3H-CN,acs,152.7201439317683,137.99491494688328,68.30351130322127,60.19598862360051,234.4252058641046
SO3H-CN,bcu,131.83557878661185,131.83557878661185,59.280309011651894,72.55526977495995,191.11588779826374
SO3H-CN,nbo,28.203163155183734,3.642909262030181,37.50694864219503,-4.977388076342836,86.23334746856872
NH2-Pr,pcu,112.129872849425,90.71418528842315,71.80795312804383,-5.588171304071312,289.1550147526315
NH2-Pr,etb,48.179654000783216,48.179654000783216,48.179654000783216,0.0,96.35930800156643
NH2-Pr,sra,169.17739464795653,110.29705110523385,131.6430732609959,60.484707506113224,420.32401443827916
NH2-Pr,acs,128.4329934657622,120.12306755045246,27.872053180354822,102.81825809652088,185.11155851659686
NH2-Pr,bcu,40.90299722513878,40.90299722513878,0.0,40.90299722513878,40.90299722513878
NH2-Pr,nbo,0.1371786114168515,0.1371786114168515,1.369970272140134,-1.2327916607232825,1.5071488835569855
NH2-Pr,the,98.46188799388464,98.46188799388464,0.0,98.46188799388464,98.46188799388464
F-OEt,pcu,102.42610328073802,94.76120194004233,62.6082913581053,-4.172144675029492,271.7637051875297
F-OEt,etb,3.3593077525065342,0.0,4.750778583779821,0.0,10.077923257519602
F-OEt,sra,182.31236728275422,168.72061283258557,106.48094719924032,8.840014223807245,382.40494089541613
F-OEt,acs,136.18136898321495,138.74353709222078,39.10235396726623,65.60653756198647,207.38665775530586
F-OEt,fof,168.92349191012025,183.2163146686103,64.25822491108497,84.05664810618289,239.49751295556752
F-OEt,bcu,151.61138907415727,125.38240637083858,80.58712780182,2.471856230271884,297.80370525726653
F-OEt,nbo,0.8262906611877849,1.710853343831821,4.264722531915994,-7.192550274420746,5.436135803331336
F-OEt,pts,92.38360441869824,92.38360441869824,0.0,92.38360441869824,92.38360441869824
COOH-OMe,pcu,111.18182979229711,90.7344071655574,64.2853999353385,0.0,397.125146836768
COOH-OMe,etb,64.39993304456505,74.04541577406934,32.22000095383243,0.0,103.34435705510755
COOH-OMe,sra,129.14505115570998,130.33627103908654,85.38275297749834,-0.8402396294967204,297.8595011305022
COOH-OMe,acs,128.4683570701848,136.4913977473831,42.77259321498933,19.90905707572729,218.80186612845475
COOH-OMe,fof,262.62919440202853,262.62919440202853,0.0,262.62919440202853,262.62919440202853
COOH-OMe,bcu,162.22463056535534,164.2571080502748,57.017712634675256,91.39842758002706,231.0183560657641
COOH-OMe,nbo,18.122879303027226,-0.021459951244521713,43.91343011905321,-14.30305750446824,111.73717891028872
NHMe-I,pcu,85.56875845710029,81.85056511824692,59.30719562880367,-3.17095541119892,248.66091213697484
NHMe-I,etb,43.935915626871065,19.18090442234616,48.056826579827344,0.0,119.37196925689449
NHMe-I,sra,150.5060965363525,150.1542883985727,103.04523272917696,0.0,375.91825794039175
NHMe-I,acs,102.7089361525849,94.92388487813052,32.963339932105185,67.10840399600633,166.54771023080457
NHMe-I,bcu,99.24968830662233,101.33058824563196,29.93144459647358,61.595177444742795,134.82329922949222
NHMe-I,nbo,4.030123818203621,1.0904956763173546,4.473617567036768,0.6482556041323421,10.351620174161168
SO3H-NH2,pcu,142.2212817653906,126.5899413197126,88.5963979082909,-4.792172189447896,409.5578870520028
SO3H-NH2,etb,64.96166602708884,78.36571665096,43.57417354133938,-0.0485325051222074,121.37665885622812
SO3H-NH2,sra,132.86543634428446,94.44128358995104,112.08181922196968,0.0,440.5569517012505
SO3H-NH2,acs,146.33791669986758,136.14407669031803,62.8487033605647,42.50985234370872,242.07056110978462
SO3H-NH2,fof,249.35428866423652,196.20041055428115,146.06483079182902,103.06306661725637,448.79938882117216
SO3H-NH2,bcu,158.29503836490483,145.26447343096225,94.06241637438242,57.1825162392267,285.46869035846817
