Unnamed: 0,volume [A^3],weight [u],surface_area [m^2/g],void_fraction,void_volume [cm^3/g],metal_linker,organic_linker1,organic_linker2,CO2/N2_selectivity,heat_adsorption_CO2_P0.15bar_T298K [kcal/mol],_symmetry_Int_Tables_number,_cell_length_a,_cell_length_b,_cell_length_c,_cell_angle_alpha,_cell_angle_beta,_cell_angle_gamma,partial_charge_median,bond_type_countS,bond_type_countA,bond_type_countD,bond_type_countT,bond_type_countAm,label_funcgroup,label_topology,label_spacegroup,LMAE,prediction
30747,766.1291480000001,577.1309200000001,-9999.0,0.0899399999999998,0.0719,3,5,24,21.87675785,6.8726,1,8.915839,8.12295,10.578598,89.833475,90.058925,89.969668,0.17778,52,8,0.0,2.0,0.0,42,0,0,13.117217522595539,112.84837909431914
4144,6275.907778,2355.71744,3848.32,0.4020699999999999,0.6451,4,7,27,15.47913492,4.935851,1,14.76379,14.70403,33.237441,96.047848,96.108524,61.216961,0.0190495,135,114,3.0,3.0,0.0,211,3,0,13.115397919848377,83.78004599016667
44752,4330.436202000001,2046.2703,2347.82,0.33976,0.433,4,17,25,25.19773657,5.060955,1,13.480888,13.475782,27.51055,90.71468,90.214228,60.060591,0.006685,133,81,0.0,6.0,0.0,399,3,0,13.105853419133723,120.57230979664163
45689,2374.035866,2395.6874,-9999.0,0.1118599999999999,0.0667999999999999,9,11,17,121.5233117,7.630216,1,19.371372,7.24868,17.731061,89.998929,107.536053,89.998526,-0.0589865,66,54,10.0,0.0,0.0,86,2,0,13.105686335146373,213.040435415373
44904,1528.219682,827.6193599999998,1974.34,0.2861,0.3180999999999999,2,12,17,13.77220162,5.391030000000001,1,15.027068,11.09297,9.949644,110.73343,98.396125,91.836294,0.090975,55,27,4.0,0.0,0.0,178,0,0,13.104719397626639,91.18526631185665
41425,1490.016095,911.78346,-9999.0,0.1439499999999999,0.1416999999999999,2,16,24,30.70356245,7.04598,1,10.643334,12.328225,13.083275,116.659444,77.561653,100.816546,0.085554,59,40,0.0,3.0,0.0,227,0,0,13.103694552334929,184.4676781486004
14689,2206.425065,1269.57308,1532.1,0.2376399999999999,0.2487,9,17,24,19.14835564,5.40607,1,6.935604,17.507697,19.278104,109.501005,90.218223,90.552902,-0.0925835,84,56,0.0,0.0,0.0,66,2,0,13.10235998427261,90.79797488461585
27633,2979.131371,1427.65548,2664.59,0.3267399999999999,0.4106,3,12,29,11.3172478,4.863565,1,10.243528,10.869048,27.160127,90.469433,82.188544,96.050462,-0.018185,78,52,12.0,0.0,0.0,161,0,0,13.101480486334154,66.37795544596334
41181,1177.6333619999998,923.7801,686.36,0.14172,0.1087999999999999,2,9,11,18.13547305,5.95545,1,10.958949,10.893168,9.866413,89.351877,90.660205,90.494264,-0.023871,46,26,4.0,0.0,0.0,78,0,0,13.101045784778016,75.16603108522762
40075,1346.319592,793.40304,1327.27,0.2315599999999999,0.2366,3,4,13,22.54097641,6.191611,1,12.890804,10.684286,9.845974,89.968235,96.876346,90.108043,0.041846,48,43,0.0,0.0,0.0,37,0,0,13.089212806391686,170.59476372280108
45833,2308.919331,1829.655996,589.08,0.11072,0.0840999999999999,10,49,55,17.2762052,6.841924000000001,1,8.227463,15.116856,19.280515,102.538522,92.476186,98.367268,0.038877,143,47,8.0,0.0,0.0,125,1,0,13.086099585494438,85.63462843570866
12913,2273.690772,1462.1413599999998,1830.46,0.27766,0.26,3,1,1,17.42366439,5.934289,1,15.456187,14.731823,9.987074,90.581319,89.238532,90.283049,0.316262,76,52,0.0,0.0,0.0,38,0,0,13.082590317040285,128.58247152229893
5418,1637.878035,842.47894,1815.77,0.2478499999999999,0.2902,3,22,25,13.58884284,5.4158800000000005,1,15.695489,10.641225,9.807559,89.802716,90.771872,90.244278,0.1193645,98,8,0.0,2.0,0.0,13,0,0,13.08254067446093,70.24777062036921
29185,1806.701306,1421.1604,187.44,0.1185099999999998,0.0907,3,10,29,77.71418463,8.005926,1,7.753634,8.595074,27.267313,91.737992,85.218522,93.601592,-0.1073585,40,68,2.0,0.0,0.0,202,0,0,13.080340658486818,260.61872197820196
48630,5297.487861,2729.76616,1661.68,0.2158499999999999,0.2523,9,18,28,71.65729275,7.164322,1,30.527887,7.240843,25.884159,90.001931,112.200081,90.002895,0.105244,164,136,0.0,0.0,0.0,280,2,0,13.074476135004204,365.38678770643105
19247,1118.586499,641.49536,1613.86,0.2495699999999999,0.2621,2,1,4,11.80818135,5.363112,1,10.852174,9.523031,10.824659,89.95492,90.603301,89.567764,-0.0218105,36,26,0.0,2.0,0.0,292,0,0,13.072582933198852,70.1116476521834
6106,1543.184855,839.67467,1961.43,0.29074,0.3217999999999999,2,14,18,23.63750476,5.467081,1,9.640703,10.771214,15.493026,86.405188,74.003511,90.101063,-0.0101095,37,51,0.0,0.0,0.0,35,0,0,13.072105482127341,165.1580720530943
33670,2265.224375,980.74804,3114.92,0.3918499999999999,0.545,2,13,17,10.22854618,5.085989,1,15.042347,12.968654,11.819794,99.691621,93.555606,92.435473,0.0051445,45,61,0.0,0.0,0.0,321,0,0,13.068039192748614,64.33668433382724
26259,7373.055920999998,2212.24992,4585.97,0.4493399999999999,0.9019,2,25,25,12.07341898,5.007618,1,22.494501,22.407641,14.628564,90.406881,89.512572,90.010348,0.1266775,270,16,0.0,12.0,0.0,367,0,0,13.06750355418437,63.89266882853401
27145,2012.521785,949.79168,2190.82,0.3209699999999999,0.4096,2,14,27,10.04224571,5.104613,1,19.350735,10.882209,9.569917,91.019138,90.241855,92.770126,-0.0156045,47,48,0.0,4.0,0.0,338,0,0,13.063864481177376,56.5066562287668
37862,3468.212493,2019.683896,1694.74,0.2862799999999999,0.2959999999999999,10,50,54,23.58813955,6.076708999999999,1,8.314321,16.337015,26.952889,73.120096,96.352735,96.664564,0.0131345,140,34,27.0,0.0,4.0,99,1,0,13.06207595198012,89.58153115672005
12018,6046.372895,1924.59832,4045.72,0.4576799999999999,0.8659,12,25,25,10.77104378,4.971544000000001,1,19.868466,19.907437,19.905815,110.694604,107.088483,110.744299,0.10314,206,40,0.0,8.0,0.0,316,5,0,13.061490303332732,48.3603567659736
19873,830.215441,579.46244,705.66,0.1322,0.1140999999999999,2,10,16,43.05124227,7.437042999999998,1,7.49166,8.689391,13.401772,94.976722,77.709182,102.899026,0.018275,34,24,2.0,0.0,0.0,203,0,0,13.057957996651595,263.8577669665121
20225,1604.851684,791.75092,2159.93,0.30041,0.3667,2,13,15,22.34297666,5.714216,1,10.798249,13.005223,11.649444,99.804385,95.224597,90.557461,0.1004055,47,46,0.0,0.0,0.0,32,0,0,13.05632179513168,159.86962593802966
42563,3935.891513000001,4324.988960000001,-9999.0,0.10495,0.0575,4,1,11,75.42425038999998,7.681936999999999,1,19.067802,10.958831,18.837161,89.802788,89.619228,89.383564,-0.045153,134,108,4.0,0.0,0.0,307,3,0,13.04729209572011,159.64918939628166
59361,1854.81563,991.4068,2480.92,0.28047,0.316,3,10,29,29.11570034,6.485841000000001,1,7.851608,8.545179,27.75934,92.06412,86.300106,93.136572,-0.0210235,44,52,4.0,0.0,0.0,147,0,0,13.047282669724893,369.8057659859189
19316,1591.884206,731.6113,2466.28,0.3502099999999999,0.4588999999999999,2,11,17,12.20691372,4.566921,1,15.066974,10.916871,9.678513,90.456736,90.013588,90.338176,0.028428,40,33,5.0,0.0,0.0,115,0,0,13.041758079585271,60.601632180772135
7895,7842.527373,4425.84464,1394.63,0.22236,0.2373,2,38,40,30.22526663,6.485865,1,28.156451,18.676508,16.798768,90.0,62.595509,89.999948,0.1150895,314,184,0.0,0.0,0.0,51,4,0,13.039071512844913,218.496644727817
55300,44665.212967,7641.618495999998,4973.09,0.76166,2.681,1,7,28,5.195738239,6.915178,1,28.890041,28.942286,53.426624,89.397172,89.375189,89.451231,0.0701165,368,268,0.0,8.0,0.0,1,0,0,13.038607184897437,72.70981746229558
10818,10237.699978,4478.276,3285.44,0.3275099999999999,0.4509,2,5,17,12.61382381,5.180581,1,18.345087,18.346035,30.418718,89.948259,89.93286,89.979837,0.0200564999999999,286,220,0.0,8.0,0.0,400,6,0,13.038278132995131,80.1344664644469
2040,2288.400619,1325.588392,1871.12,0.3347,0.3479999999999999,2,13,18,11.80397034,5.193785,1,11.712121,13.088409,15.774807,91.946648,73.414557,99.074099,-0.144248,37,67,0.0,0.0,0.0,117,0,0,13.027515338904323,53.30288288621439
7426,1637.9194289999998,1356.62436,719.88,0.14998,0.109,9,1,22,49.61976276,7.128394,1,6.985145,14.673901,15.980588,89.983927,89.901971,90.557729,-0.0779425,75,34,10.0,0.0,0.0,305,2,0,13.022253442010367,194.01993930503406
11989,1580.38102,785.4240999999998,1939.84,0.28538,0.3458,3,4,17,12.54955958,5.514871,1,14.931808,10.690284,9.901933,89.079961,89.973258,90.238493,0.138383,55,39,0.0,0.0,0.0,32,0,0,13.019943700477384,95.25244354311062
15814,890.1723509999998,771.39444,-9999.0,0.03022,0.021,3,10,16,26.78852713,9.687797,1,8.054086,8.778904,13.264771,92.947769,107.857694,92.102952,0.1305755,66,24,2.0,0.0,0.0,41,0,0,13.012091205832036,137.40618428358675
2874,1090.246691,721.33884,-9999.0,0.10172,0.0926,3,10,26,25.40389623,6.7411710000000005,1,7.896441,8.555667,16.437876,92.90648,79.772703,93.194579,0.0578705,46,32,3.0,0.0,0.0,31,0,0,13.008490029892585,157.99116962486033
14274,4112.312678,2701.3413600000003,1365.91,0.2172,0.1991,4,19,24,22.43050853,5.83641,1,19.410069,11.003511,19.415156,89.818878,97.370475,90.360246,-0.0148984999999999,210,48,0.0,12.0,0.0,32,3,0,13.007990747160903,94.77032238815917
15739,1549.907774,916.66266,1525.06,0.26185,0.2666,2,4,18,21.33144956,5.920139,1,9.561491,10.896846,15.439852,89.484853,74.483729,90.423514,0.029429,45,47,1.0,0.0,0.0,339,0,0,13.00706995984163,151.54987396965214
27382,1904.049401,997.9440800000002,1540.55,0.22699,0.2607999999999999,2,16,21,17.73938954,6.406639,1,12.453467,13.313275,13.848639,108.811935,73.476198,117.405823,0.092623,77,40,1.0,2.0,0.0,266,0,0,13.00537503771568,145.0610008628578
24745,1659.380356,1342.93656,1104.55,0.21995,0.1637,3,13,15,21.13506203,6.351166,1,10.778524,12.076089,12.87491,92.55396,93.922413,83.307918,-0.029868,34,46,0.0,4.0,0.0,201,0,0,13.004966614336823,100.09442397033442
41898,2288.330698,1236.6708,1586.18,0.2459,0.274,9,17,22,14.03700865,5.259342,1,19.140877,7.150306,17.683835,89.997123,109.005437,90.000246,0.089935,86,54,0.0,0.0,0.0,101,2,0,13.003690414144515,75.69415075509767
26115,1542.243973,904.78114,1415.29,0.2343599999999999,0.2406,2,4,18,23.21336056,5.899617,1,9.579785,10.834635,15.460809,88.489505,74.031657,89.237648,0.1280109999999999,63,41,0.0,0.0,0.0,100,0,0,13.002489114314017,162.7472482101379
21435,1673.828607,1155.6523,804.09,0.13969,0.1218,3,22,25,19.09969599,5.951314,1,15.716237,10.886964,9.792666,91.366569,92.095304,89.262795,0.1692525,112,8,0.0,2.0,0.0,14,0,0,12.995780813618467,79.85399977672984
45445,1962.648579,2047.888196,349.8,0.08815,0.0509,10,46,52,35.03642265,7.68544,1,8.393968,12.833073,18.632503,96.438671,92.487424,99.584827,0.0701195,119,23,15.0,0.0,0.0,132,1,0,12.993311248675369,91.25483990692227
51933,1121.066215,697.079339,1679.64,0.27005,0.2615,3,1,14,14.67022302,5.21929,1,10.698641,9.857191,10.630457,89.997572,90.182763,89.938866,-0.091561,28,31,0.0,0.0,0.0,35,0,0,12.987365762825199,76.67389799461984
7289,4604.834852,2073.4931,2537.25,0.34952,0.4673999999999999,4,17,23,25.55171629,5.633673,1,13.862581,13.983842,27.324015,89.932295,90.136391,119.615528,0.014148,141,81,3.0,6.0,0.0,147,3,0,12.985381318520112,122.51961369528551
55992,1614.285933,1056.38266,1090.44,0.1935699999999999,0.1781,9,4,24,21.57025516,5.787968,1,6.961512,14.529099,15.960728,90.462735,89.948131,89.95256,-0.0151195,78,34,1.0,0.0,0.0,8,2,0,12.983900281100404,111.887698194074
13899,1243.0034039999998,803.2276,1296.16,0.2199199999999998,0.2049999999999999,3,1,19,31.21946605,7.029602000000001,1,10.78358,10.056141,11.514847,90.125004,95.250172,91.504385,0.193099,47,28,0.0,2.0,0.0,350,0,0,12.983891883573989,239.86212812462736
19978,3018.284118,1223.76972,2593.55,0.3734899999999999,0.5546999999999999,3,16,27,13.64386512,4.945465,1,12.62726,13.048913,18.980729,90.904387,103.120818,82.334214,0.1130205,86,58,0.0,0.0,0.0,316,0,0,12.98069151699567,62.97148286454181
23162,3269.7322010000003,1977.088506,1012.72,0.1710599999999999,0.1704,9,17,18,49.36497036,6.144823000000001,1,6.936485,19.897885,23.733752,93.38113,90.446002,89.292614,-0.0021475,116,96,0.0,0.0,0.0,242,2,0,12.979533549157225,213.2390568059494
1793,1145.418203,877.1126130000001,-9999.0,0.1328699999999999,0.1045,3,12,14,38.86195776,6.890352,1,10.143398,10.644981,10.688024,91.4672,94.65932,84.859758,-0.102133,42,19,10.0,0.0,0.0,279,0,0,12.97921168217755,138.87401565811595
12306,1522.425479,964.738673,1131.46,0.18131,0.1723,2,16,22,21.68890224,6.401402,1,10.782447,12.411073,13.236445,117.031835,75.752433,101.158412,-0.016438,52,40,0.0,5.0,0.0,389,0,0,12.978542554596032,154.89044036667846
7891,1098.039076,737.57128,-9999.0,0.14157,0.1269,2,1,24,18.65667412,5.818064,1,10.830129,9.52142,10.648801,90.041339,89.960905,89.477599,0.0672985,59,20,2.0,0.0,0.0,68,0,0,12.97827784419971,83.56657619735773
25526,1993.111807,1819.03568,-9999.0,0.04215,0.0277999999999999,4,4,9,20.97886454,7.673850999999998,1,11.109732,11.059866,18.784933,89.944036,89.618138,59.715822,0.06104,114,72,0.0,0.0,0.0,200,3,0,12.976605552118073,97.94777773441334
64104,2764.727664,2135.666856,640.78,0.1712799999999999,0.1335,10,47,53,11.36423453,5.126883,1,8.310065,14.442049,23.134477,94.97909,89.652879,91.721315,0.0141815,149,37,23.0,0.0,4.0,72,1,0,12.974358230546276,31.472175897124757
56733,2395.622913,1656.7777,-9999.0,0.11647,0.1014,9,2,23,98.88780161,7.966491999999999,1,6.972705,18.372096,20.133163,68.296913,91.015112,91.212862,0.024469,112,48,7.0,4.0,0.0,96,2,0,12.971194450852693,360.95899569341395
22495,2254.169387,1318.72982,641.24,0.1755299999999999,0.1807,9,2,2,57.72585233,6.756617,1,6.931818,17.636715,19.509577,109.05559,90.376802,90.625724,0.057345,75,72,0.0,0.0,0.0,69,2,0,12.968729722297894,293.78641642869934
12714,1365.702042,757.45552,1528.72,0.2054199999999999,0.223,3,1,13,29.05494149,6.6518630000000005,1,12.886838,10.881406,9.809147,90.011549,96.841296,89.774103,0.133687,64,31,0.0,0.0,0.0,69,0,0,12.963958235937014,256.36222664331217
34389,1080.384278,737.6574,-9999.0,0.14454,0.1275,2,22,24,43.74682498,7.609861,1,10.744859,9.468577,10.622446,90.166639,88.619808,90.245464,0.0749595,79,8,4.0,0.0,0.0,8,0,0,12.960375275080395,257.39879438987504
59773,2438.118489,1131.88614,2066.55,0.26373,0.3421,3,16,18,17.42975476,5.247854,1,12.595977,13.077296,15.152954,84.235665,99.165175,96.845917,0.109232,87,61,0.0,0.0,0.0,73,0,0,12.95939057995183,104.25563577674544
33577,3934.777746,3657.83972,-9999.0,0.0,0.0,4,17,17,13.48637719,9.328728000000002,1,12.966167,13.040832,26.838834,89.841107,89.506301,119.876399,0.0159004999999999,162,138,36.0,0.0,0.0,147,3,0,12.958164367223347,102.5179693552397
19771,1928.197759,1426.69078,-9999.0,0.0720399999999998,0.0585999999999999,9,11,16,61.84123247,8.526412,1,6.983097,13.893181,20.319209,101.992407,90.260418,90.443659,0.056683,96,48,8.0,0.0,0.0,135,2,0,12.956717826620775,226.90500328975867
50400,1608.393363,1361.66858,292.29,0.09457,0.0672999999999999,9,12,18,47.765404,7.4292479999999985,1,6.992117,13.851571,17.95545,111.660843,95.245304,89.986901,-0.040251,66,58,8.0,1.0,0.0,219,2,0,12.955463933894777,151.48308090128612
39822,2581.787014,2170.007636,658.61,0.17868,0.128,10,51,57,33.74120919,6.744727,1,8.274475,17.307348,18.739798,102.798046,91.895473,98.56309,0.0857005,123,48,12.0,0.0,0.0,181,1,0,12.954733539004337,103.71315934230076
31177,1579.836141,1388.35304,-9999.0,0.06371,0.0437,9,24,24,55.41814462,7.900241999999999,1,6.966371,14.149027,16.031702,90.182688,88.972704,90.662352,-0.107641,104,32,0.0,0.0,0.0,269,2,0,12.953049745604275,124.21681261420146
3345,2036.840808,1176.4532,1545.67,0.2448799999999999,0.2553,9,4,13,16.00744613,5.212745,1,16.899972,7.277388,16.836425,89.999981,100.371373,90.000031,-0.078497,58,50,0.0,4.0,0.0,17,2,0,12.951169392230796,71.343696728552
57284,2401.975999,1279.664552,1821.8,0.24179,0.2732999999999999,3,24,28,12.83284818,4.866145,1,23.433553,10.503727,9.759987,90.960636,90.090483,90.090188,0.1524185,104,39,0.0,0.0,0.0,214,0,0,12.949697971690128,61.15547551276778
53336,3928.925184,2969.42704,551.22,0.12342,0.0982999999999999,4,11,15,46.74357434,7.364927,1,18.960772,10.970684,18.888359,90.205032,90.281283,90.18041,-0.018394,166,80,28.0,0.0,0.0,147,3,0,12.944287092253973,178.7610890590417
36111,1144.412361,778.9274799999998,1346.05,0.26898,0.2379999999999999,3,1,4,13.97163239,5.575713,1,10.74081,9.904557,10.768918,90.00062,92.641258,90.000372,-0.0104725,33,26,2.0,0.0,0.0,97,0,0,12.942241714899737,78.57405052042411
39103,2865.982719,1292.10132,3174.49,0.3651499999999999,0.4878,2,4,29,14.89630435,5.863756,1,27.791181,10.821902,9.529436,89.938769,89.935164,89.763305,-0.011485,61,64,6.0,0.0,0.0,3,0,0,12.939898332800027,115.43732677248448
19012,5111.835435,2763.87724,1791.87,0.32222,0.3589,3,14,15,21.81183553,6.397791000000001,1,18.927976,18.610765,18.745491,108.911917,109.679263,109.361135,-0.0326065,158,95,14.0,0.0,0.0,2,6,0,12.93949433289636,87.95192852535308
30999,3591.782563,1231.9622,3894.44,0.4203199999999999,0.7379999999999999,3,13,28,12.43690415,5.780013,1,12.065887,12.783948,23.419305,91.556705,85.366702,93.812865,0.1406645,98,61,0.0,0.0,0.0,170,0,0,12.93932055292197,89.17067997606706
22133,888.6010169999998,605.18408,-9999.0,0.09819,0.0868,3,1,10,49.80644011,7.163678999999999,1,8.577041,10.626301,9.868696,90.251867,98.9,90.297473,0.154964,44,20,1.0,0.0,0.0,276,0,0,12.92671547643306,195.0935060702301
18081,2584.946282,1807.364602,1543.25,0.2807199999999999,0.2417999999999999,12,4,22,14.23820515,5.376673,1,15.220282,14.936123,14.853247,109.245067,109.135306,110.468389,0.0180695,88,58,0.0,0.0,0.0,371,5,0,12.92331806693528,80.5936426324518
46353,2235.387971,1256.5625,1937.25,0.33398,0.3578,2,9,17,16.66021767,5.495463,1,15.06692,10.850717,13.674344,90.717334,89.833787,90.100834,0.013127,45,64,0.0,0.0,0.0,341,0,0,12.921405892902271,90.18449374126433
30877,1784.742764,863.6205199999998,1969.9,0.2278599999999999,0.2836,3,1,7,19.73969505,5.7218,1,10.708027,9.774616,17.052831,90.658136,90.124749,90.070231,0.149328,80,32,0.0,1.0,0.0,349,0,0,12.919622155769716,127.62456992241376
37484,4319.236489,3512.02352,-9999.0,0.0873099999999999,0.0646999999999999,12,4,10,41.01716978,7.157514,1,20.12793,17.526863,15.525397,90.052413,52.055615,90.047203,0.1275485,284,104,4.0,0.0,0.0,125,5,0,12.919254974256376,159.52647524128062
12553,6235.498464,2287.64784,3148.61,0.4230599999999999,0.6944,3,17,17,10.3504885,5.045314,1,20.995571,21.21313,14.000413,89.974633,89.958225,89.828005,0.0826949999999999,156,130,0.0,0.0,0.0,322,0,0,12.918326996557568,66.56388488703524
47555,7799.810098,3871.00688,2335.24,0.3444099999999999,0.4178999999999999,3,38,40,20.18896871,5.405892,1,28.21268,18.487132,17.074174,90.135935,61.146503,90.187757,0.0502025,204,184,0.0,0.0,0.0,25,4,0,12.905015603044717,133.42362379482336
1068,4351.896546,1431.95356,3975.55,0.50936,0.9322,12,2,13,14.2605772,5.0041150000000005,1,16.984317,16.831351,19.451545,117.846652,62.362445,100.603222,0.0731,76,86,0.0,0.0,0.0,38,5,0,12.904283981946783,68.62108555117322
3583,1536.317718,1227.8524,1239.19,0.26794,0.2019,2,1,18,15.72147832,5.365208,1,9.581019,10.77537,15.501797,88.763495,73.817832,90.756966,-0.044285,33,41,0.0,0.0,0.0,55,0,0,12.899181570202543,71.23756379876835
12617,11533.176739,6760.204159999999,1838.57,0.31019,0.3186999999999999,1,15,17,26.02866121,5.958829,1,18.292834,18.292836,34.465795,90.101994,90.102006,90.012692,-0.023948,216,252,32.0,0.0,0.0,184,0,0,12.897689964463865,109.5527918367301
25764,1643.778127,773.598346,2963.37,0.3493199999999999,0.447,2,14,25,17.259805899999996,5.3194230000000005,1,15.840491,10.773945,9.645881,89.459132,91.0214,92.901765,0.0124435,48,30,1.0,2.0,0.0,268,0,0,12.89303679152853,87.50813173286568
20747,15306.077408,7308.36848,1543.02,0.2756799999999999,0.3477,1,5,29,19.16785415,6.275548000000001,1,15.96931,15.992501,59.935684,90.152077,90.581603,90.052551,0.1504415,656,224,0.0,8.0,0.0,41,0,0,12.888663915061528,112.18273823927967
29760,1073.972435,661.597926,1214.2,0.2046999999999999,0.2001,2,22,24,13.62876979,5.557128,1,10.726446,9.425936,10.622235,90.214514,89.970556,90.010283,0.0799085,75,8,0.0,0.0,0.0,35,0,0,12.874597650568305,83.83720889008927
2630,2940.663094,1967.649096,1087.96,0.23794,0.2141,10,43,56,26.8079057,6.640680000000001,1,8.32909,18.818763,19.079194,99.234526,94.2351,91.888923,0.055007,132,50,18.0,0.0,0.0,63,1,0,12.874395578938405,88.07222461596484
24852,2698.975489,1135.78718,2617.48,0.3533,0.5056,3,16,26,13.74630202,5.402625,1,12.632667,13.168045,16.597394,89.22972,98.523844,98.690767,0.1431775,88,52,1.0,0.0,0.0,203,0,0,12.863260198391387,79.2674476404816
9086,939.558436,599.1298400000001,1228.73,0.1847099999999999,0.1744,3,4,5,33.49246629,6.577301,1,8.898198,10.677705,9.889153,89.557596,89.913437,90.166159,0.112716,40,20,0.0,1.0,0.0,94,0,0,12.862609450452453,210.39881943143055
68358,2089.543364,2184.634636,-9999.0,0.0028,0.0,10,45,49,134.49408490000002,-9999.0,1,8.519139,15.278876,16.468668,98.953975,93.358246,98.047658,0.0424365,164,31,9.0,0.0,0.0,370,1,0,12.853957731745194,-12.855773573773575
19298,2900.401121,2054.001,1195.54,0.2005299999999999,0.1705,3,12,29,59.12279776,7.010435,1,10.183128,10.531613,27.380153,90.913966,83.954055,96.646138,-0.1057155,70,52,28.0,0.0,0.0,184,0,0,12.848613512973827,300.7870141065895
51674,2558.827936,1081.8884,3112.4,0.3789199999999999,0.5396999999999998,2,6,14,19.55545629,5.268598,1,16.007015,14.772767,10.82144,89.984972,90.330219,89.632372,0.055122,69,31,4.0,4.0,0.0,113,0,0,12.84776715342636,84.93582130458364
47149,2285.819068,959.6266,2723.98,0.34963,0.5015,3,2,9,12.71081869,5.895616,1,10.766508,14.993123,14.165027,90.058401,91.453518,90.194288,0.118974,66,50,0.0,0.0,0.0,276,0,0,12.84124820888492,91.67614279655731
6617,2313.277625,1438.98424,-9999.0,0.08347,0.0807999999999999,3,12,12,28.92378163,7.046117999999999,1,15.287565,14.811439,10.250385,90.014601,85.323958,90.026889,0.1702185,166,16,12.0,0.0,0.0,69,0,0,12.833645205877218,144.57113533547638
42792,1576.664777,697.60168,2815.09,0.37091,0.5048,2,12,18,10.30179092,4.795567,1,9.921078,11.021919,15.692984,96.292317,79.151082,110.517043,0.125746,43,29,4.0,0.0,0.0,6,0,0,12.83107067344303,58.59639762094447
51419,1653.328389,1684.5992,525.17,0.1434699999999999,0.0848,2,1,23,33.4086528,7.098567,1,10.858229,9.581888,15.902651,90.063007,92.191013,90.196146,-0.0050175,56,20,10.0,2.0,0.0,97,0,0,12.830786946198103,132.7024429139937
58915,1640.787709,803.3102,2377.23,0.3416199999999999,0.4202,3,13,15,11.04736572,5.236678,1,10.630814,12.093714,12.815058,94.454743,91.315246,87.553656,0.0213485,38,46,0.0,0.0,0.0,38,0,0,12.824474981043522,69.92856362530921
18519,1320.046908,1073.237193,866.0599999999998,0.1975599999999999,0.1463,3,4,16,28.23311805,6.015223000000001,1,9.927388,10.629458,13.149073,90.270409,72.166145,88.193787,-0.0794255,40,36,0.0,0.0,0.0,82,0,0,12.822651889128053,114.73150154765534
26616,3468.086573,1507.86744,2792.67,0.32368,0.4482999999999999,9,18,25,23.56310329,6.034466,1,6.952969,20.462199,24.379038,89.711609,90.664941,89.535471,0.0480125,110,58,0.0,4.0,0.0,128,2,0,12.822368242118785,149.06770718588618
24377,3762.278412,1418.20548,2832.29,0.34714,0.5545999999999999,3,3,14,15.30579631,5.359153,1,19.173284,18.470973,10.623622,89.735287,90.220848,89.962854,0.140687,136,55,0.0,0.0,0.0,271,0,0,12.820043341193895,79.61529712557837
44376,1476.951777,1076.89928,1138.91,0.1948699999999999,0.1608999999999999,3,12,18,24.23100574,5.65839,1,10.210893,10.788899,13.83361,92.961797,102.123674,96.191693,-0.045534,50,29,4.0,0.0,0.0,228,0,0,12.817914452555087,101.36547004802253
45883,1149.087636,570.1349799999999,2583.55,0.3097699999999999,0.376,3,11,14,12.16557314,4.792277,1,10.629332,10.739752,10.066101,90.125402,90.280643,90.177857,-0.028088,35,19,4.0,0.0,0.0,42,0,0,12.81318638211443,62.357610743774686
10861,1007.900123,1108.95512,-9999.0,0.1231199999999999,0.0674,2,10,25,34.89600988,6.683897,1,15.858136,8.720413,7.491076,101.76769,94.884104,92.999032,-0.059414,45,8,2.0,2.0,0.0,287,0,0,12.811125619268992,69.69759969599235
24883,1590.11716,689.61768,2985.18,0.37578,0.5218,2,13,24,10.56054208,4.98725,1,10.627419,12.991061,11.758916,100.551841,94.517468,91.087523,0.024281,51,30,0.0,0.0,0.0,32,0,0,12.810117370544639,56.38207222430876
60764,5145.102614,4198.36941,1401.89,0.38489,0.2841,2,1,9,7.57818868,4.832304,1,18.858132,19.011262,18.628949,109.439415,108.958062,109.952196,-0.0882275,73,96,0.0,0.0,0.0,311,6,0,12.81011010844865,4.409024617052886
44548,1120.3007699999998,641.57488,1438.22,0.22899,0.2407999999999999,2,4,4,15.99714794,5.209828,1,10.780205,10.808678,9.615407,89.811787,89.405421,90.321184,0.1375859999999999,48,26,0.0,0.0,0.0,32,0,0,12.804223774724392,81.41701277669632
40145,1986.666773,1835.03508,-9999.0,0.0415499999999999,0.0270999999999999,4,4,9,51.4710539,7.901780999999999,1,11.11776,11.137669,18.687312,89.842722,89.276227,59.162947,0.0420775,115,72,0.0,0.0,0.0,246,3,0,12.80319669152297,127.1153552696089
10775,4017.713805,3618.174,371.25,0.09137,0.0611,4,15,24,92.28650159,9.384644,1,10.95368,19.680406,18.637994,89.889224,90.444003,90.080653,0.0204729999999999,276,112,8.0,0.0,0.0,147,3,0,12.802667295037992,263.43162203768264
24491,1776.643794,891.69956,2392.62,0.30407,0.3648,2,13,19,20.91258876,5.442137000000001,1,11.690681,13.060262,11.85666,99.872012,93.695655,92.721515,0.0625875,54,30,6.0,2.0,0.0,309,0,0,12.796631342406101,95.54537795850995
16564,1104.801951,729.76612,-9999.0,0.10513,0.0957999999999999,2,1,24,29.36827893,6.45621,1,10.825356,9.587031,10.649638,88.567432,90.765584,89.836967,0.1357985,77,20,0.0,0.0,0.0,62,0,0,12.795445698324585,116.48590366054609
